,,,,,,,,,,
,,Money Keeper,,,,,,,,
,,Personal Finance Book,,,,,,,,
Transaction Report,,,,,,,,,,
From 6/1/2023 to 12/30/2026,,,,,,,,,,
,,,,,,,,,,
,,,,,,,Total income,170.836.000,Opening balance,0
,,,,,,,Total expense,758.746.341,Closing balance,-587.910.341
,,,,,,,,,,
,,,,,,,,,,Currency: VND
No,Date,Time,Income amount,Expense amount,Balance,Parent Category,Category,Payee,Event,Description
1911,12/16/2023,21:00,       ,  58.000 ,-1.888.500,Food and Dining,Ăn/Uống vặt,,,CircleK 
1912,12/16/2023,18:00,       ,  33.000 ,-1.830.500,Đi lại,Gửi xe,,,"8k SVD QK7
5k Phú thọ
20k phố đi bộ"
1913,12/16/2023,12:45,       ,  30.000 ,-1.797.500,Food and Dining,Ăn/Uống vặt,,,Chè
1914,12/16/2023,12:30,       ,  35.000 ,-1.767.500,Food and Dining,Ăn ngoài tiệm(Nhà),,,Miến gà
1915,12/15/2023,18:30,       ,  59.000 ,-1.732.500,Food and Dining,Ăn ngoài tiệm(Nhà),,,Cơm tấm PLTho
1916,12/14/2023,18:30,       ,  116.000 ,-1.673.500,Food and Dining,Đi siêu thị,,,"Bhxanh
"
1917,12/14/2023,16:00,       ,  100.000 ,-1.557.500,Health & Fitness,Sports,,,Đóng tiền cầu lông
1918,12/13/2023,18:30,       ,  40.000 ,-1.457.500,Food and Dining,Ăn ngoài tiệm(Nhà),,,Bánh canh
1919,12/12/2023,18:30,       ,  40.000 ,-1.417.500,Food and Dining,Ăn ngoài tiệm(Nhà),,,Bún bò
1920,12/12/2023,18:00,       ,  160.000 ,-1.377.500,Food and Dining,Đi siêu thị,,,Bhxanh
1921,12/12/2023,08:00,       ,  12.000 ,-1.217.500,Food and Dining,Bình nước,,,
1922,12/11/2023,18:00,       ,  25.000 ,-1.205.500,Food and Dining,Ăn ngoài tiệm(Nhà),,,Cơm sườn
1923,12/11/2023,08:00,       ,  50.000 ,-1.180.500,Đi lại,Xăng xe,,,
1924,12/10/2023,18:00,       ,  30.000 ,-1.130.500,Food and Dining,Ăn/Uống vặt,,,Bánh đa
1925,12/10/2023,10:00,       ,  513.000 ,-1.100.500,Food and Dining,Đi chợ,,,"245k tôm
80k giò
20k mọc
28k rau
80k me thái
15k đậu hũ
12k bún
28k trứng
5k gửi xe"
1926,12/9/2023,19:00,       ,  120.000 ,-587.500,Food and Dining,Ăn ngoài tiệm(Nhà),,,Bún đậu
1927,12/8/2023,19:50,       ,  1.990.000 ,-467.500,Utilities,Thuê nhà,,,
1928,12/8/2023,19:00,       ,  90.000 ,1.522.500,Food and Dining,Đi siêu thị,,,Bhxanh
1929,12/8/2023,19:00,       ,  4.500.000 ,1.612.500,Gia Đình Lớn,,,,"2.5tr mập
1tr mẹ
1tr Trih"
1930,12/8/2023,18:30,       ,  35.000 ,6.112.500,Food and Dining,Ăn ngoài tiệm(Nhà),,,Bún bò
1931,12/7/2023,18:30,       ,  40.000 ,6.147.500,Food and Dining,Ăn ngoài tiệm(Nhà),,,Bún bò
1932,12/7/2023,18:00,       ,  25.000 ,6.187.500,Food and Dining,Ăn/Uống vặt,,,Btrag tron
1933,12/3/2023,18:30,       ,  177.000 ,6.212.500,Food and Dining,Đi siêu thị,,,Bhxanh
1934,12/3/2023,18:00,       ,  37.000 ,6.389.500,Food and Dining,Đi chợ,,,Rau củ
1935,12/3/2023,12:30,       ,  84.000 ,6.426.500,Health & Fitness,,,,2 hộp khẩu trang
1936,12/3/2023,12:00,       ,  35.000 ,6.510.500,Food and Dining,Ăn ngoài tiệm(Nhà),,,Cơm gà
1937,12/2/2023,12:30,       ,  12.000 ,6.545.500,Food and Dining,Bình nước,,,
1938,12/2/2023,12:00,       ,  35.000 ,6.557.500,Food and Dining,Ăn ngoài tiệm(Nhà),,,Bún mọc
1939,12/1/2023,18:30,       ,  38.000 ,6.592.500,Food and Dining,Ăn ngoài tiệm(Nhà),,,Bún thịt nướg
1940,12/1/2023,12:00,       ,  25.000 ,6.630.500,Food and Dining,Ăn ngoài tiệm(Cty),,,Cơm trưa
1941,12/1/2023,08:00,       ,  50.000 ,6.655.500,Đi lại,Xăng xe,,,
1942,11/30/2023,18:00,       ,  40.000 ,6.705.500,Food and Dining,Ăn ngoài tiệm(Nhà),,,Bún bò
1943,11/30/2023,13:30,       ,  92.000 ,6.745.500,Food and Dining,Ăn/Uống vặt,,,Bao ae nước
1944,11/30/2023,12:00,       ,  35.000 ,6.837.500,Food and Dining,Ăn ngoài tiệm(Cty),,,Bò né
1945,11/29/2023,18:00,       ,  100.000 ,6.872.500,Food and Dining,Đi chợ,,,"57k rau trái
28k trứng
15k đậu hũ"
1946,11/29/2023,18:00,       ,  40.000 ,6.972.500,Food and Dining,Ăn ngoài tiệm(Nhà),,,Bún bò
1947,11/27/2023,17:00,       ,  200.000 ,7.012.500,Food and Dining,Đi siêu thị,,,Bhxanh
1948,11/27/2023,16:30,       ,  60.000 ,7.212.500,Health & Fitness,,,,Cắt tóc
1949,11/26/2023,13:00,       ,  30.000 ,7.272.500,Food and Dining,Ăn/Uống vặt,,,Chè
1950,11/26/2023,12:00,       ,  35.000 ,7.302.500,Food and Dining,Ăn ngoài tiệm(Nhà),,,Bún mọc
1951,11/25/2023,15:00,       ,  24.000 ,7.337.500,Food and Dining,Ăn/Uống vặt,,,Chè
1952,11/25/2023,12:00,       ,  40.000 ,7.361.500,Food and Dining,Ăn ngoài tiệm(Nhà),,,Bún bò
1953,11/22/2023,08:00,       ,  50.000 ,7.401.500,Đi lại,Xăng xe,,,
1954,11/20/2023,19:00,       ,  12.000 ,7.451.500,Food and Dining,Bình nước,,,
1955,11/20/2023,18:30,       ,  180.000 ,7.463.500,Food and Dining,Đi siêu thị,,,Bhxanh
1956,11/20/2023,18:30,       ,  100.000 ,7.643.500,Food and Dining,Đi chợ,,,Gạo
1957,11/20/2023,12:00,       ,  35.000 ,7.743.500,Food and Dining,Ăn ngoài tiệm(Cty),,,Nui xào
1958,11/19/2023,19:00,       ,  100.000 ,7.778.500,Food and Dining,Ăn/Uống vặt,,,"20k nc mía
80k xiên bẩn bắp xào
"
1959,11/19/2023,12:30,       ,  40.000 ,7.878.500,Food and Dining,Ăn ngoài tiệm(Nhà),,,Phở bò
1960,11/18/2023,22:00,       ,  35.000 ,7.918.500,Food and Dining,Ăn/Uống vặt,,,Sih tố
1961,11/18/2023,21:30,       ,  525.000 ,7.953.500,Health & Fitness,Sports,,,Vợt cầu lông
1962,11/17/2023,18:30,       ,  50.000 ,8.478.500,Food and Dining,Ăn ngoài tiệm(Nhà),,,Bún bò
1963,11/16/2023,18:00,       ,  126.000 ,8.528.500,Food and Dining,Đi siêu thị,,,Bhxanh
1964,11/15/2023,18:01,       ,  125.000 ,8.654.500,Food and Dining,Đi chợ,,,"75k chả lụa
50k thịt bò"
1965,11/15/2023,08:00,       ,  50.000 ,8.779.500,Đi lại,Xăng xe,,,
1966,11/14/2023,17:20,       ,  100.000 ,8.829.500,Gia Đình Lớn,,,,Cho mẹ nạp thêm tiền gốc
1967,11/14/2023,06:00,       ,  15.000 ,8.929.500,Food and Dining,Ăn ngoài tiệm(Nhà),,,Bánh mì
1968,11/14/2023,05:45,       ,  8.000 ,8.944.500,Đi lại,,,,Qua phà
1969,11/14/2023,05:45,       ,  50.000 ,8.952.500,Đi lại,Xăng xe,,,
1970,11/13/2023,18:00,       ,  111.000 ,9.002.500,Food and Dining,Đi siêu thị,,,Bhxanh
1971,11/11/2023,10:30,       ,  3.609.000 ,9.113.500,Mua sắm,,,,Mua đt cho iu
1972,11/11/2023,10:15,       ,  552.000 ,12.722.500,Mua sắm,Clothes,,,Mua đồ thể thao
1973,11/9/2023,19:30,       ,  50.000 ,13.274.500,Đi lại,Xăng xe,,,
1974,11/9/2023,07:00,       ,  1.000.000 ,13.324.500,Gia Đình Lớn,,,,Cho mẹ
1975,11/9/2023,06:15,       ,  1.280.000 ,14.324.500,Health & Fitness,Sports,,,Tập gym
1976,11/8/2023,18:00,       ,  220.000 ,15.604.500,Food and Dining,Đi siêu thị,,,Bhxanh
1977,11/7/2023,21:00,       ,  420.000 ,15.824.500,Mua sắm,,,,Giày thể thao
1978,11/7/2023,20:00,       ,  3.500.000 ,16.244.500,Gia Đình Lớn,,,,"2.5 vân mập
1 cho Trih đen"
1979,11/7/2023,19:00,  19.700.000 ,       ,19.744.500,Salary,,,,
1980,11/7/2023,18:00,       ,  161.000 ,44.500,Food and Dining,Đi siêu thị,,,Bhxanh
1981,11/7/2023,07:00,       ,  12.000 ,205.500,Food and Dining,Bình nước,,,
1982,11/6/2023,20:00,       ,  4.000.000 ,217.500,Lend,,,,Cho Tâm vay
1983,11/6/2023,19:00,       ,  2.084.000 ,4.217.500,Utilities,Thuê nhà,,,
1984,11/6/2023,18:00,  2.000.000 ,       ,6.301.500,Collecting debts,,,,Cường trả
1985,11/5/2023,17:00,       ,  150.000 ,4.301.500,Food and Dining,Đi siêu thị,,,Bhxanh
1986,11/5/2023,10:00,       ,  50.000 ,4.451.500,Food and Dining,Ăn ngoài tiệm(Nhà),,,Bún bò
1987,11/4/2023,22:10,       ,  35.000 ,4.501.500,Food and Dining,Ăn/Uống vặt,,,Sinh tố
1988,11/4/2023,22:00,       ,  6.000 ,4.536.500,Đi lại,Gửi xe,,,
1989,11/4/2023,20:00,       ,  34.000 ,4.542.500,Food and Dining,Ăn ngoài tiệm(Nhà),,,Cơm gà
1990,11/4/2023,19:00,       ,  50.000 ,4.576.500,Đi lại,Xăng xe,,,
1991,11/4/2023,14:22,       ,  100.000 ,4.626.500,Health & Fitness,Sports,,,Cầu lôg cty
1992,11/4/2023,08:30,       ,  40.000 ,4.726.500,Food and Dining,Ăn ngoài tiệm(Nhà),,,Bánh mì Tuấn mập
1993,11/3/2023,12:00,       ,  83.000 ,4.766.500,Mua sắm,,,,Chiếu ngủ VP
1994,11/1/2023,18:00,       ,  120.000 ,4.849.500,Food and Dining,Đi chợ,,,"55k rau trái
15k quít
50k thịt bò"
1995,10/30/2023,18:00,       ,  65.000 ,4.969.500,Food and Dining,Đi chợ,,,
1996,10/29/2023,12:30,       ,  40.000 ,5.034.500,Food and Dining,Ăn ngoài tiệm(Nhà),,,"Phở bò
"
1997,10/29/2023,05:00,       ,  294.000 ,5.074.500,Food and Dining,Đi siêu thị,,,Bhxnh
1998,10/28/2023,10:00,       ,  95.000 ,5.368.500,Food and Dining,,,,Gạo
1999,10/28/2023,09:30,       ,  25.000 ,5.463.500,Food and Dining,Ăn ngoài tiệm(Nhà),,,Cháo lòng
2000,10/28/2023,08:00,       ,  50.000 ,5.488.500,Đi lại,Xăng xe,,,
2001,10/27/2023,18:00,       ,  42.000 ,5.538.500,Food and Dining,Đi chợ,,,
2002,10/26/2023,18:30,       ,  40.000 ,5.580.500,Food and Dining,Đi siêu thị,,,Bhxanh
2003,10/25/2023,18:00,       ,  10.000 ,5.620.500,Food and Dining,Đi chợ,,,Miếng rửa chén
2004,10/25/2023,18:00,       ,  80.000 ,5.630.500,Food and Dining,Đi siêu thị,,,Bhxanh
2005,10/24/2023,19:00,       ,  170.000 ,5.710.500,Food and Dining,Đi siêu thị,,,Bhxanh
2006,10/24/2023,19:00,       ,  46.000 ,5.880.500,Food and Dining,Đi chợ,,,"Bắp 20k
26k trứng"
2007,10/23/2023,22:30,       ,  2.000.000 ,5.926.500,Lend,,,,Cho Cường vay
2008,10/22/2023,18:30,       ,  12.000 ,7.926.500,Food and Dining,Bình nước,,,
2009,10/22/2023,18:00,       ,  145.000 ,7.938.500,Food and Dining,Đi chợ,,,"80k chả giò
50k thịt bò
15k đậu hũ"
2010,10/22/2023,18:00,       ,  92.000 ,8.083.500,Food and Dining,Đi siêu thị,,,Bhxanh
2011,10/22/2023,11:00,       ,  10.000 ,8.175.500,Food and Dining,Đi chợ,,,"Xả cây, tắc, thơm"
2012,10/22/2023,09:00,       ,  5.000 ,8.185.500,Đi lại,Gửi xe,,,Đi bơi
2013,10/22/2023,08:00,       ,  30.000 ,8.190.500,Health & Fitness,Sports,,,Đi bơi
2014,10/21/2023,22:32,       ,  2.000.000 ,8.220.500,Lend,,,,Cho Tâm vay
2015,10/21/2023,19:00,       ,  50.000 ,10.220.500,Đi lại,Xăng xe,,,
2016,10/20/2023,21:00,       ,  315.000 ,10.270.500,Food and Dining,Ăn nhậu,,,Nhậu 20/10
2017,10/19/2023,12:00,       ,  100.000 ,10.585.500,Food and Dining,Ăn/Uống vặt,,,100k bao nước
2018,10/18/2023,18:00,       ,  123.000 ,10.685.500,Food and Dining,Đi chợ,,,"73k rau trái
50k thịt bò"
2019,10/16/2023,18:00,       ,  75.000 ,10.808.500,Food and Dining,Đi chợ,,,
2020,10/16/2023,12:00,       ,  25.000 ,10.883.500,Food and Dining,Ăn ngoài tiệm(Cty),,,Hủ tíu
2021,10/15/2023,17:00,       ,  50.000 ,10.908.500,Đi lại,Xăng xe,,,
2022,10/15/2023,14:30,       ,  850.000 ,10.958.500,Food and Dining,Ăn nhậu,,,Sih nhật Trih
2023,10/14/2023,22:45,       ,  303.000 ,11.808.500,Food and Dining,Đi siêu thị,,,
2024,10/14/2023,22:45,       ,  35.000 ,12.111.500,Food and Dining,Ăn ngoài tiệm(Nhà),,,Bánh canh
2025,10/13/2023,12:00,       ,  40.000 ,12.146.500,Food and Dining,Ăn ngoài tiệm(Cty),,,Bún bò
2026,10/12/2023,12:00,       ,  210.000 ,12.186.500,Mua sắm,Accessories,,,Hộp đưa cơm
2027,10/12/2023,12:00,       ,  30.000 ,12.396.500,Food and Dining,Ăn ngoài tiệm(Cty),,,Bún thịt nưownhs
2028,10/11/2023,12:00,       ,  40.000 ,12.426.500,Food and Dining,Ăn ngoài tiệm(Cty),,,Bún bò
2029,10/10/2023,18:40,       ,  72.000 ,12.466.500,Food and Dining,Đi siêu thị,,,Bhxanh
2030,10/10/2023,18:00,       ,  40.000 ,12.538.500,Food and Dining,Ăn ngoài tiệm(Nhà),,,Bún bò
2031,10/10/2023,12:00,       ,  30.000 ,12.578.500,Food and Dining,Ăn ngoài tiệm(Cty),,,Cơm trưa
2032,10/9/2023,18:30,       ,  35.000 ,12.608.500,Food and Dining,Ăn ngoài tiệm(Nhà),,,
2033,10/9/2023,12:00,       ,  25.000 ,12.643.500,Food and Dining,Ăn ngoài tiệm(Cty),,,Hủ tíu
2034,10/8/2023,12:00,       ,  50.000 ,12.668.500,Đi lại,Xăng xe,,,
2035,10/7/2023,22:44,       ,  314.000 ,12.718.500,Food and Dining,Đi siêu thị,,,
2036,10/7/2023,22:44,       ,  34.000 ,13.032.500,Food and Dining,Ăn ngoài tiệm(Nhà),,,Cơm gà
2037,10/7/2023,16:30,       ,  123.000 ,13.066.500,Food and Dining,Đi chợ,,,"80k rau trái
28k trứng
15k đậu hũ"
2038,10/7/2023,12:00,       ,  5.500.000 ,13.189.500,Gia Đình Lớn,,,,"Vân mập 2.5
Mẹ 2
Trinh 1"
2039,10/7/2023,12:00,  19.773.000 ,       ,18.689.500,Salary,,,,
2040,10/6/2023,19:00,       ,  34.000 ,-1.083.500,Food and Dining,Ăn ngoài tiệm(Nhà),,,Cơm gà
2041,10/6/2023,12:00,       ,  1.968.000 ,-1.049.500,Utilities,Thuê nhà,,,
2042,10/6/2023,12:00,       ,  40.000 ,918.500,Food and Dining,Ăn ngoài tiệm(Cty),,,Bún bò
2043,10/5/2023,13:00,       ,  46.000 ,958.500,Health & Fitness,Sports,,,Mua cầu lông
2044,10/5/2023,12:00,       ,  25.000 ,1.004.500,Food and Dining,Ăn ngoài tiệm(Cty),,,Hủ tíu
2045,10/4/2023,18:00,       ,  35.000 ,1.029.500,Food and Dining,Ăn ngoài tiệm(Nhà),,,Bún bò
2046,10/4/2023,17:50,       ,  40.000 ,1.064.500,Food and Dining,Ăn/Uống vặt,,,Bánh đa
2047,10/4/2023,12:00,       ,  40.000 ,1.104.500,Food and Dining,Ăn ngoài tiệm(Cty),,,Bún bò
2048,10/3/2023,13:00,       ,  62.000 ,1.144.500,Food and Dining,Ăn ngoài tiệm(Nhà),,,"28k cơm dương châu
34k má tỏi"
2049,10/3/2023,10:00,       ,  50.000 ,1.206.500,Đi lại,Xăng xe,,,
2050,10/2/2023,18:00,       ,  1.000.000 ,1.256.500,Food and Dining,,,,Nhờ mẹ mua đồ ăn
2051,10/2/2023,17:30,       ,  175.000 ,2.256.500,Food and Dining,Ăn/Uống vặt,,,Nem
2052,10/2/2023,02:30,       ,  50.000 ,2.431.500,Đi lại,Xăng xe,,,
2053,10/1/2023,19:00,       ,  30.000 ,2.481.500,Food and Dining,Ăn ngoài tiệm(Nhà),,,Bún chay bao Tâm
2054,10/1/2023,19:00,       ,  5.000 ,2.511.500,Đi lại,Gửi xe,,,
2055,10/1/2023,08:00,       ,  40.000 ,2.516.500,Food and Dining,Ăn ngoài tiệm(Nhà),,,Bánh mì TM
2056,9/30/2023,22:44,       ,  34.000 ,2.556.500,Food and Dining,Ăn ngoài tiệm(Nhà),,,Cơm gà
2057,9/30/2023,20:26,       ,  10.000 ,2.590.500,Đi lại,Gửi xe,,,Đi SG center
2058,9/30/2023,18:00,       ,  60.000 ,2.600.500,Food and Dining,Ăn ngoài tiệm(Nhà),,,Hủ tíu NV
2059,9/29/2023,18:00,       ,  38.000 ,2.660.500,Food and Dining,Ăn ngoài tiệm(Nhà),,,Bún thịt nướng
2060,9/29/2023,12:00,       ,  30.000 ,2.698.500,Food and Dining,Ăn ngoài tiệm(Nhà),,,Cơm trưa
2061,9/28/2023,18:00,       ,  34.000 ,2.728.500,Food and Dining,Ăn ngoài tiệm(Nhà),,,Cơm gà
2062,9/28/2023,12:00,       ,  40.000 ,2.762.500,Food and Dining,Ăn ngoài tiệm(Nhà),,,Bún bò
2063,9/27/2023,18:00,       ,  35.000 ,2.802.500,Food and Dining,Ăn ngoài tiệm(Nhà),,,Bún bò
2064,9/27/2023,12:00,       ,  25.000 ,2.837.500,Food and Dining,Ăn ngoài tiệm(Nhà),,,25k hủ tíu
2065,9/26/2023,21:00,       ,  5.000 ,2.862.500,Đi lại,Gửi xe,,,
2066,9/26/2023,18:00,       ,  103.000 ,2.867.500,Food and Dining,Đi chợ,,,"60k rau trái
15k đậu hũ
28k trứng"
2067,9/26/2023,12:00,       ,  40.000 ,2.970.500,Food and Dining,Ăn ngoài tiệm(Nhà),,,Bún bò
2068,9/25/2023,15:23,       ,  3.000.000 ,3.010.500,Lend,,,,Cho Tâm vay
2069,9/25/2023,12:00,       ,  25.000 ,6.010.500,Food and Dining,Ăn ngoài tiệm(Nhà),,,Hủ tíu
2070,9/24/2023,13:00,       ,  30.000 ,6.035.500,Food and Dining,Ăn/Uống vặt,,,Chè
2071,9/24/2023,12:00,       ,  40.000 ,6.065.500,Food and Dining,Ăn ngoài tiệm(Nhà),,,Bún bò
2072,9/23/2023,22:41,       ,  323.000 ,6.105.500,Food and Dining,Đi siêu thị,,,
2073,9/23/2023,22:41,       ,  34.000 ,6.428.500,Food and Dining,Ăn ngoài tiệm(Nhà),,,Cơm gà
2074,9/23/2023,19:30,       ,  34.000 ,6.462.500,Food and Dining,Ăn ngoài tiệm(Nhà),,,Cơm gà
2075,9/23/2023,17:00,       ,  120.000 ,6.496.500,Health & Fitness,Sports,,,Mua vợt
2076,9/23/2023,12:00,       ,  60.000 ,6.616.500,Food and Dining,Ăn ngoài tiệm(Nhà),,,2 phần bún riêu
2077,9/22/2023,18:00,       ,  35.000 ,6.676.500,Food and Dining,Ăn ngoài tiệm(Nhà),,,Bún bò
2078,9/22/2023,12:06,       ,  35.000 ,6.711.500,Food and Dining,Ăn ngoài tiệm(Nhà),,,Nui
2079,9/21/2023,12:00,       ,  35.000 ,6.746.500,Food and Dining,Ăn ngoài tiệm(Nhà),,,Nui
2080,9/20/2023,18:00,       ,  40.000 ,6.781.500,Food and Dining,Đi chợ,,,Rau trái
2081,9/20/2023,12:00,       ,  30.000 ,6.821.500,Food and Dining,Ăn ngoài tiệm(Nhà),,,Cơm trưa
2082,9/20/2023,08:33,       ,  54.000 ,6.851.500,Food and Dining,Đi siêu thị,,,Bhxah - chewing gum
2083,9/19/2023,12:00,       ,  25.000 ,6.905.500,Food and Dining,Ăn ngoài tiệm(Nhà),,,Hủ tíu
2084,9/18/2023,12:00,       ,  30.000 ,6.930.500,Food and Dining,Ăn ngoài tiệm(Nhà),,,Cơm trưa
2085,9/18/2023,12:00,  674.000 ,       ,6.960.500,Salary,,,,Tiền cơm
2086,9/17/2023,09:00,       ,  219.000 ,6.286.500,Food and Dining,Đi chợ,,,"54k rau
80k tôm
80k cá
5k gửi xe"
2087,9/16/2023,22:40,       ,  176.000 ,6.505.500,Food and Dining,Đi siêu thị,,,
2088,9/16/2023,22:40,       ,  34.000 ,6.681.500,Food and Dining,Ăn ngoài tiệm(Nhà),,,Cơm gà
2089,9/16/2023,12:00,       ,  40.000 ,6.715.500,Food and Dining,Ăn ngoài tiệm(Nhà),,,Bún bò
2090,9/16/2023,12:00,       ,  248.000 ,6.755.500,Mua sắm,,,,Nước chấm
2091,9/15/2023,18:50,       ,  50.000 ,7.003.500,Food and Dining,Đi chợ,,,Trái cây
2092,9/15/2023,18:30,       ,  35.000 ,7.053.500,Food and Dining,Ăn ngoài tiệm(Nhà),,,Bún bò
2093,9/15/2023,12:00,       ,  30.000 ,7.088.500,Food and Dining,Ăn ngoài tiệm(Nhà),,,Cơm trưa
2094,9/14/2023,12:00,       ,  25.000 ,7.118.500,Food and Dining,Ăn ngoài tiệm(Nhà),,,Hủ tíu
2095,9/14/2023,08:00,       ,  50.000 ,7.143.500,Đi lại,Xăng xe,,,
2096,9/13/2023,12:00,       ,  130.000 ,7.193.500,Mua sắm,,,,Nước hoa
2097,9/13/2023,12:00,       ,  40.000 ,7.323.500,Food and Dining,Ăn ngoài tiệm(Nhà),,,Bún bò
2098,9/13/2023,12:00,       ,  30.000 ,7.363.500,Food and Dining,Ăn ngoài tiệm(Nhà),,,Cơm trưa
2099,9/12/2023,18:00,       ,  40.000 ,7.393.500,Food and Dining,Ăn ngoài tiệm(Nhà),,,Bún bò
2100,9/12/2023,12:00,       ,  25.000 ,7.433.500,Food and Dining,Ăn ngoài tiệm(Nhà),,,Hủ tíu
2101,9/11/2023,19:00,       ,  7.000 ,7.458.500,Mua sắm,,,,Cầu chì
2102,9/11/2023,12:00,       ,  30.000 ,7.465.500,Food and Dining,Ăn ngoài tiệm(Nhà),,,Cơm trưa
2103,9/10/2023,22:39,       ,  319.000 ,7.495.500,Food and Dining,Đi siêu thị,,,
2104,9/10/2023,22:39,       ,  34.000 ,7.814.500,Food and Dining,Ăn ngoài tiệm(Nhà),,,Cơm gà
2105,9/10/2023,19:30,       ,  34.000 ,7.848.500,Food and Dining,Ăn ngoài tiệm(Nhà),,,Cơm gà
2106,9/10/2023,11:00,       ,  139.000 ,7.882.500,Food and Dining,Đi chợ,,,"68k ba rọi
36k rau
15k đậu hũ
20k bún"
2107,9/9/2023,20:30,       ,  45.000 ,8.021.500,Food and Dining,Ăn/Uống vặt,,,Bánh đa
2108,9/9/2023,20:00,       ,  35.000 ,8.066.500,Food and Dining,Ăn ngoài tiệm(Nhà),,,Buna bò
2109,9/9/2023,12:00,       ,  2.048.000 ,8.101.500,Mua sắm,,,,Nồi chiên không dầu
2110,9/8/2023,19:00,       ,  34.000 ,10.149.500,Food and Dining,Ăn ngoài tiệm(Nhà),,,Cơm gà
2111,9/8/2023,18:00,       ,  37.000 ,10.183.500,Food and Dining,Ăn/Uống vặt,,,Bánh đa
2112,9/8/2023,14:00,       ,  140.000 ,10.220.500,Food and Dining,Ăn/Uống vặt,,,Bao nước
2113,9/7/2023,19:25,       ,  2.100.000 ,10.360.500,Utilities,Thuê nhà,,,
2114,9/7/2023,19:00,       ,  4.500.000 ,12.460.500,Gia Đình Lớn,,,,"2tr cho mẹ
2.5tr Vân mập"
2115,9/7/2023,18:00,       ,  40.000 ,16.960.500,Food and Dining,Ăn ngoài tiệm(Nhà),,,Bún bò
2116,9/7/2023,18:00,       ,  36.000 ,17.000.500,Food and Dining,Đi chợ,,,Rau trái
2117,9/7/2023,15:00,  19.773.000 ,       ,17.036.500,Salary,,,,
2118,9/7/2023,12:00,       ,  30.000 ,-2.736.500,Food and Dining,Ăn ngoài tiệm(Nhà),,,Cơm trưa
2119,9/7/2023,08:00,       ,  50.000 ,-2.706.500,Đi lại,Xăng xe,,,
2120,9/6/2023,16:00,       ,  34.000 ,-2.656.500,Food and Dining,Ăn ngoài tiệm(Nhà),,,Cơm gà
2121,9/6/2023,12:00,       ,  30.000 ,-2.622.500,Food and Dining,Ăn ngoài tiệm(Nhà),,,Cơm trưa
2122,9/5/2023,18:30,       ,  40.000 ,-2.592.500,Food and Dining,Ăn ngoài tiệm(Nhà),,,Bún bò
2123,9/5/2023,18:00,       ,  117.000 ,-2.552.500,Food and Dining,Đi chợ,,,"Rau trái, vịt lộn"
2124,9/4/2023,20:00,       ,  5.000 ,-2.435.500,Đi lại,Gửi xe,,,
2125,9/4/2023,19:00,       ,  25.000 ,-2.430.500,Food and Dining,Ăn ngoài tiệm(Nhà),,,Hủ tíu
2126,9/3/2023,21:00,       ,  5.000 ,-2.405.500,Đi lại,Gửi xe,,,
2127,9/3/2023,17:00,       ,  74.000 ,-2.400.500,Food and Dining,Đi chợ,,,Rau trái
2128,9/3/2023,12:00,       ,  30.000 ,-2.326.500,Food and Dining,Ăn ngoài tiệm(Nhà),,,"1 cơm chay
1 bún chay"
2129,9/2/2023,22:00,       ,  25.000 ,-2.296.500,Food and Dining,Ăn ngoài tiệm(Nhà),,,Hủ tíu
2130,9/2/2023,20:00,       ,  1.000.000 ,-2.271.500,Gia Đình Lớn,,,,Trợ cấp cho Trih
2131,9/2/2023,18:00,       ,  44.000 ,-1.271.500,Food and Dining,,,,Bánh bao
2132,9/2/2023,17:00,       ,  6.000 ,-1.227.500,Đi lại,,,,Qua phà
2133,9/2/2023,12:00,       ,  350.000 ,-1.221.500,Food and Dining,Ăn/Uống vặt,,,Ghẹ
2134,9/2/2023,03:00,       ,  50.000 ,-871.500,Đi lại,Xăng xe,,,
2135,9/2/2023,02:00,       ,  500.000 ,-821.500,Gia Đình Lớn,,,,Cho Iu
2136,9/1/2023,16:00,       ,  210.000 ,-321.500,Food and Dining,,,,Nem nướng
2137,9/1/2023,12:00,       ,  40.000 ,-111.500,Food and Dining,Ăn ngoài tiệm(Nhà),,,Bún bò
2138,9/1/2023,09:00,       ,  150.000 ,-71.500,Đi lại,,,,Thay nhớt - 37k km
2139,9/1/2023,08:00,       ,  50.000 ,78.500,Đi lại,Xăng xe,,,
2140,8/31/2023,18:00,       ,  45.000 ,128.500,Food and Dining,Ăn ngoài tiệm(Nhà),,,Bún bò
2141,8/31/2023,15:00,       ,  119.000 ,173.500,Mua sắm,,,,"Giấy bạc, màng bọc"
2142,8/31/2023,12:00,       ,  30.000 ,292.500,Food and Dining,Ăn ngoài tiệm(Nhà),,,Cơm trưa
2143,8/30/2023,12:00,       ,  30.000 ,322.500,Food and Dining,Ăn ngoài tiệm(Nhà),,,Cơm trưa
2144,8/29/2023,18:00,       ,  70.000 ,352.500,Food and Dining,Đi chợ,,,"55k rau trái
15k đậu hũ"
2145,8/29/2023,15:24,       ,  100.000 ,422.500,Utilities,Mobile Phone,,,Nạp card
2146,8/29/2023,12:00,       ,  30.000 ,522.500,Food and Dining,Ăn ngoài tiệm(Nhà),,,Cơm trưa
2147,8/26/2023,19:00,       ,  331.500 ,552.500,Food and Dining,Đi siêu thị,,,
2148,8/26/2023,19:00,       ,  34.000 ,884.000,Food and Dining,Ăn ngoài tiệm(Nhà),,,Cơm gà
